drug_name,drugbank_id,smpdb_id,pathway,category,uniprot_id
Ademetionine,DB00118,SMP0000004,Glycine and Serine Metabolism,metabolic,O75600
Ademetionine,DB00118,SMP0000123,Betaine Metabolism,metabolic,Q93088
Ademetionine,DB00118,SMP0000445,Spermidine and Spermine Biosynthesis,metabolic,Q9NZL9
Ademetionine,DB00118,SMP0000362,Arginine: Glycine Amidinotransferase Deficiency (AGAT Deficiency),disease,P04424
Ademetionine,DB00118,SMP0000004,Glycine and Serine Metabolism,metabolic,O75600
Ademetionine,DB00118,SMP0000004,Glycine and Serine Metabolism,metabolic,O75600
Ademetionine,DB00118,SMP0000170,Aromatic L-Aminoacid Decarboxylase Deficiency,disease,P20711
Ademetionine,DB00118,SMP0014216,Phosphatidylcholine Biosynthesis PC(14:0/14:0),metabolic,P49585
Ademetionine,DB00118,SMP0000004,Glycine and Serine Metabolism,metabolic,O75600
Ademetionine,DB00118,SMP0000004,Glycine and Serine Metabolism,metabolic,O75600
Ademetionine,DB00118,SMP0000063,Tryptophan Metabolism,metabolic,Q9UGM6
Ademetionine,DB00118,SMP0000004,Glycine and Serine Metabolism,metabolic,O75600
Ademetionine,DB00118,SMP0000362,Arginine: Glycine Amidinotransferase Deficiency (AGAT Deficiency),disease,P04424
Ademetionine,DB00118,SMP0000020,Arginine and Proline Metabolism,metabolic,P04424
Ademetionine,DB00118,SMP0000327,Phenytoin (Antiarrhythmic) Action Pathway,drug_action,Q14524
Ademetionine,DB00118,SMP0000327,Phenytoin (Antiarrhythmic) Action Pathway,drug_action,P08684
Ademetionine,DB00118,SMP0000327,Phenytoin (Antiarrhythmic) Action Pathway,drug_action,Q9HCN8
Ademetionine,DB00118,SMP0000327,Phenytoin (Antiarrhythmic) Action Pathway,drug_action,P50993
Ademetionine,DB00118,SMP0000327,Phenytoin (Antiarrhythmic) Action Pathway,drug_action,P48050
Ademetionine,DB00118,SMP0000327,Phenytoin (Antiarrhythmic) Action Pathway,drug_action,Q9Y6J6
Ademetionine,DB00118,SMP0000327,Phenytoin (Antiarrhythmic) Action Pathway,drug_action,Q9Y3Q4
Ademetionine,DB00118,SMP0000327,Phenytoin (Antiarrhythmic) Action Pathway,drug_action,P17612
Ademetionine,DB00118,SMP0000327,Phenytoin (Antiarrhythmic) Action Pathway,drug_action,P63316
Ademetionine,DB00118,SMP0000327,Phenytoin (Antiarrhythmic) Action Pathway,drug_action,Q14643
Ademetionine,DB00118,SMP0000430,Thioguanine Action Pathway,drug_action,P20839
Ademetionine,DB00118,SMP0000430,Thioguanine Action Pathway,drug_action,P36959
Ademetionine,DB00118,SMP0000063,Tryptophan Metabolism,metabolic,Q9UGM6
Ademetionine,DB00118,SMP0000170,Aromatic L-Aminoacid Decarboxylase Deficiency,disease,P20711
Ademetionine,DB00118,SMP0000362,Arginine: Glycine Amidinotransferase Deficiency (AGAT Deficiency),disease,P04424
Ademetionine,DB00118,SMP0000048,Nicotinate and Nicotinamide Metabolism,metabolic,P40261
Ademetionine,DB00118,SMP0000033,Methionine Metabolism,metabolic,Q99707
Ademetionine,DB00118,SMP0000170,Aromatic L-Aminoacid Decarboxylase Deficiency,disease,P20711
Ademetionine,DB00118,SMP0030880,Estrone Metabolism,metabolic,P49888
Ademetionine,DB00118,SMP0030880,Estrone Metabolism,metabolic,Q15084
Ademetionine,DB00118,SMP0000429,Disulfiram Action Pathway,drug_action,P30837
Ademetionine,DB00118,SMP0000004,Glycine and Serine Metabolism,metabolic,O75600
Ademetionine,DB00118,SMP0000429,Disulfiram Action Pathway,drug_action,P30837
Ademetionine,DB00118,SMP0000170,Aromatic L-Aminoacid Decarboxylase Deficiency,disease,P20711
Ademetionine,DB00118,SMP0000427,Azathioprine Action Pathway,drug_action,P20839
Ademetionine,DB00118,SMP0000427,Azathioprine Action Pathway,drug_action,P36959
Ademetionine,DB00118,SMP0000428,Mercaptopurine Action Pathway,drug_action,P20839
Ademetionine,DB00118,SMP0000428,Mercaptopurine Action Pathway,drug_action,Q9BY32
Ademetionine,DB00118,SMP0000063,Tryptophan Metabolism,metabolic,Q9UGM6
Ademetionine,DB00118,SMP0000170,Aromatic L-Aminoacid Decarboxylase Deficiency,disease,P20711
Ademetionine,DB00118,SMP0000006,Tyrosine Metabolism,metabolic,P17174
Ademetionine,DB00118,SMP0000006,Tyrosine Metabolism,metabolic,P17174
Ademetionine,DB00118,SMP0000048,Nicotinate and Nicotinamide Metabolism,metabolic,P40261
Ademetionine,DB00118,SMP0000177,Cystathionine beta-Synthase Deficiency,disease,Q99707
Ademetionine,DB00118,SMP0000063,Tryptophan Metabolism,metabolic,Q9UGM6
Ademetionine,DB00118,SMP0000004,Glycine and Serine Metabolism,metabolic,O75600
Ademetionine,DB00118,SMP0000006,Tyrosine Metabolism,metabolic,P17174
Ademetionine,DB00118,SMP0000177,Cystathionine beta-Synthase Deficiency,disease,Q99707
Ademetionine,DB00118,SMP0000020,Arginine and Proline Metabolism,metabolic,P04424
Ademetionine,DB00118,SMP0000048,Nicotinate and Nicotinamide Metabolism,metabolic,P40261
Ademetionine,DB00118,SMP0000004,Glycine and Serine Metabolism,metabolic,O75600
Ademetionine,DB00118,SMP0000362,Arginine: Glycine Amidinotransferase Deficiency (AGAT Deficiency),disease,P04424
Ademetionine,DB00118,SMP0000004,Glycine and Serine Metabolism,metabolic,O75600
Ademetionine,DB00118,SMP0000004,Glycine and Serine Metabolism,metabolic,O75600
Ademetionine,DB00118,SMP0000063,Tryptophan Metabolism,metabolic,Q9UGM6
Ademetionine,DB00118,SMP0000362,Arginine: Glycine Amidinotransferase Deficiency (AGAT Deficiency),disease,P04424
Ademetionine,DB00118,SMP0000170,Aromatic L-Aminoacid Decarboxylase Deficiency,disease,P20711
Ademetionine,DB00118,SMP0000177,Cystathionine beta-Synthase Deficiency,disease,Q99707
Ademetionine,DB00118,SMP0000223,Non-Ketotic Hyperglycinemia,disease,O75600
Ademetionine,DB00118,SMP0000063,Tryptophan Metabolism,metabolic,Q9UGM6
Ademetionine,DB00118,SMP0000004,Glycine and Serine Metabolism,metabolic,O75600
Ademetionine,DB00118,SMP0000004,Glycine and Serine Metabolism,metabolic,O75600
Ademetionine,DB00118,SMP0000004,Glycine and Serine Metabolism,metabolic,O75600
Ademetionine,DB00118,SMP0014216,Phosphatidylcholine Biosynthesis PC(14:0/14:0),metabolic,P49585
Ademetionine,DB00118,SMP0000044,Histidine Metabolism,metabolic,P19113
Ademetionine,DB00118,SMP0000177,Cystathionine beta-Synthase Deficiency,disease,Q99707
Ademetionine,DB00118,SMP0000065,Ubiquinone Biosynthesis,metabolic,Q96H96
Ademetionine,DB00118,SMP0000065,Ubiquinone Biosynthesis,metabolic,Q5HYK3
Ademetionine,DB00118,SMP0000063,Tryptophan Metabolism,metabolic,Q9UGM6
Ademetionine,DB00118,SMP0000004,Glycine and Serine Metabolism,metabolic,O75600
Ademetionine,DB00118,SMP0000362,Arginine: Glycine Amidinotransferase Deficiency (AGAT Deficiency),disease,P04424
Ademetionine,DB00118,SMP0000123,Betaine Metabolism,metabolic,Q93088
Ademetionine,DB00118,SMP0000004,Glycine and Serine Metabolism,metabolic,O75600
Ademetionine,DB00118,SMP0000004,Glycine and Serine Metabolism,metabolic,O75600
Ademetionine,DB00118,SMP0030880,Estrone Metabolism,metabolic,P49888
Ademetionine,DB00118,SMP0030880,Estrone Metabolism,metabolic,Q15084
Ademetionine,DB00118,SMP0000063,Tryptophan Metabolism,metabolic,Q9UGM6
Ademetionine,DB00118,SMP0000063,Tryptophan Metabolism,metabolic,Q9UGM6
Pyruvic acid,DB00119,SMP0000002,Carbamoyl Phosphate Synthetase Deficiency,disease,P43007
Pyruvic acid,DB00119,SMP0000004,Glycine and Serine Metabolism,metabolic,Q9UI17
Pyruvic acid,DB00119,SMP0000013,Cysteine Metabolism,metabolic,P48507
Pyruvic acid,DB00119,SMP0000002,Carbamoyl Phosphate Synthetase Deficiency,disease,P43007
Pyruvic acid,DB00119,SMP0000045,Amino Sugar Metabolism,metabolic,Q13231
Pyruvic acid,DB00119,SMP0000045,Amino Sugar Metabolism,metabolic,Q9NR45
Pyruvic acid,DB00119,SMP0000002,Carbamoyl Phosphate Synthetase Deficiency,disease,P43007
Pyruvic acid,DB00119,SMP0000004,Glycine and Serine Metabolism,metabolic,Q9UI17
Pyruvic acid,DB00119,SMP0000004,Glycine and Serine Metabolism,metabolic,Q9UI17
Pyruvic acid,DB00119,SMP0000045,Amino Sugar Metabolism,metabolic,Q13231
Pyruvic acid,DB00119,SMP0000045,Amino Sugar Metabolism,metabolic,Q9NR45
Pyruvic acid,DB00119,SMP0000002,Carbamoyl Phosphate Synthetase Deficiency,disease,P43007
Pyruvic acid,DB00119,SMP0000004,Glycine and Serine Metabolism,metabolic,Q9UI17
Pyruvic acid,DB00119,SMP0000004,Glycine and Serine Metabolism,metabolic,Q9UI17
Pyruvic acid,DB00119,SMP0000004,Glycine and Serine Metabolism,metabolic,Q9UI17
Pyruvic acid,DB00119,SMP0000002,Carbamoyl Phosphate Synthetase Deficiency,disease,P43007
Pyruvic acid,DB00119,SMP0000002,Carbamoyl Phosphate Synthetase Deficiency,disease,P43007
Pyruvic acid,DB00119,SMP0000009,Ammonia Recycling,metabolic,P42357
Pyruvic acid,DB00119,SMP0000004,Glycine and Serine Metabolism,metabolic,Q9UI17
Pyruvic acid,DB00119,SMP0000045,Amino Sugar Metabolism,metabolic,Q13231
Pyruvic acid,DB00119,SMP0000045,Amino Sugar Metabolism,metabolic,Q9NR45
Pyruvic acid,DB00119,SMP0000040,Glycolysis,metabolic,P11168
Pyruvic acid,DB00119,SMP0000040,Glycolysis,metabolic,P07738
Pyruvic acid,DB00119,SMP0000128,Gluconeogenesis,metabolic,P11168
Pyruvic acid,DB00119,SMP0000128,Gluconeogenesis,metabolic,P60174
Pyruvic acid,DB00119,SMP0000128,Gluconeogenesis,metabolic,Q02978
Pyruvic acid,DB00119,SMP0000374,Glycogen Storage Disease Type 1A (GSD1A) or Von Gierke Disease,disease,P11168
Pyruvic acid,DB00119,SMP0000374,Glycogen Storage Disease Type 1A (GSD1A) or Von Gierke Disease,disease,P60174
Pyruvic acid,DB00119,SMP0000374,Glycogen Storage Disease Type 1A (GSD1A) or Von Gierke Disease,disease,Q02978
Pyruvic acid,DB00119,SMP0000559,Pyruvate Kinase Deficiency,disease,P11498
Pyruvic acid,DB00119,SMP0000559,Pyruvate Kinase Deficiency,disease,Q9NR19
Pyruvic acid,DB00119,SMP0000009,Ammonia Recycling,metabolic,P42357
Pyruvic acid,DB00119,SMP0000004,Glycine and Serine Metabolism,metabolic,Q9UI17
Pyruvic acid,DB00119,SMP0000374,Glycogen Storage Disease Type 1A (GSD1A) or Von Gierke Disease,disease,P11168
Pyruvic acid,DB00119,SMP0000374,Glycogen Storage Disease Type 1A (GSD1A) or Von Gierke Disease,disease,P60174
Pyruvic acid,DB00119,SMP0000374,Glycogen Storage Disease Type 1A (GSD1A) or Von Gierke Disease,disease,Q02978
Pyruvic acid,DB00119,SMP0000385,Homocarnosinosis,disease,Q9UI32
Pyruvic acid,DB00119,SMP0000004,Glycine and Serine Metabolism,metabolic,Q9UI17
Pyruvic acid,DB00119,SMP0000559,Pyruvate Kinase Deficiency,disease,P11498
Pyruvic acid,DB00119,SMP0000559,Pyruvate Kinase Deficiency,disease,Q9NR19
Pyruvic acid,DB00119,SMP0000004,Glycine and Serine Metabolism,metabolic,Q9UI17
Pyruvic acid,DB00119,SMP0000004,Glycine and Serine Metabolism,metabolic,Q9UI17
Pyruvic acid,DB00119,SMP0000559,Pyruvate Kinase Deficiency,disease,P11498
Pyruvic acid,DB00119,SMP0000559,Pyruvate Kinase Deficiency,disease,Q9NR19
Pyruvic acid,DB00119,SMP0000072,Glutamate Metabolism,metabolic,Q9UI32
Pyruvic acid,DB00119,SMP0000223,Non-Ketotic Hyperglycinemia,disease,Q9UI17
Pyruvic acid,DB00119,SMP0000559,Pyruvate Kinase Deficiency,disease,P11498
Pyruvic acid,DB00119,SMP0000559,Pyruvate Kinase Deficiency,disease,Q9NR19
Pyruvic acid,DB00119,SMP0000004,Glycine and Serine Metabolism,metabolic,Q9UI17
Pyruvic acid,DB00119,SMP0000004,Glycine and Serine Metabolism,metabolic,Q9UI17
Pyruvic acid,DB00119,SMP0000004,Glycine and Serine Metabolism,metabolic,Q9UI17
Pyruvic acid,DB00119,SMP0000002,Carbamoyl Phosphate Synthetase Deficiency,disease,P43007
Pyruvic acid,DB00119,SMP0002295,The Oncogenic Action of Fumarate,disease,P08559
Pyruvic acid,DB00119,SMP0002295,The Oncogenic Action of Fumarate,disease,P11498
Pyruvic acid,DB00119,SMP0002295,The Oncogenic Action of Fumarate,disease,Q8NFU7
Pyruvic acid,DB00119,SMP0000040,Glycolysis,metabolic,P11168
Pyruvic acid,DB00119,SMP0000040,Glycolysis,metabolic,P07738
Pyruvic acid,DB00119,SMP0000004,Glycine and Serine Metabolism,metabolic,Q9UI17
Pyruvic acid,DB00119,SMP0000004,Glycine and Serine Metabolism,metabolic,Q9UI17
Pyruvic acid,DB00119,SMP0000004,Glycine and Serine Metabolism,metabolic,Q9UI17
Phenylalanine,DB00120,SMP0000370,Tyrosinemia Type 3 (TYRO3),disease,Q96RQ9
Phenylalanine,DB00120,SMP0000370,Tyrosinemia Type 3 (TYRO3),disease,Q96RQ9
Phenylalanine,DB00120,SMP0000206,Phenylketonuria,disease,Q96RQ9
Phenylalanine,DB00120,SMP0000206,Phenylketonuria,disease,Q96RQ9
Biotin,DB00121,SMP0000066,Biotin Metabolism,metabolic,P50747
Biotin,DB00121,SMP0000066,Biotin Metabolism,metabolic,P50747
Biotin,DB00121,SMP0000137,2-Methyl-3-hydroxybutryl-CoA Dehydrogenase Deficiency,disease,P12694
Biotin,DB00121,SMP0000137,2-Methyl-3-hydroxybutryl-CoA Dehydrogenase Deficiency,disease,P80404
Biotin,DB00121,SMP0000137,2-Methyl-3-hydroxybutryl-CoA Dehydrogenase Deficiency,disease,P12694
Biotin,DB00121,SMP0000137,2-Methyl-3-hydroxybutryl-CoA Dehydrogenase Deficiency,disease,P80404
Biotin,DB00121,SMP0000016,Propanoate Metabolism,metabolic,P22033
Biotin,DB00121,SMP0000016,Propanoate Metabolism,metabolic,P21953
Biotin,DB00121,SMP0000137,2-Methyl-3-hydroxybutryl-CoA Dehydrogenase Deficiency,disease,P12694
Biotin,DB00121,SMP0000137,2-Methyl-3-hydroxybutryl-CoA Dehydrogenase Deficiency,disease,P80404
Biotin,DB00121,SMP0000009,Ammonia Recycling,metabolic,P31327
Biotin,DB00121,SMP0000128,Gluconeogenesis,metabolic,P35575
Biotin,DB00121,SMP0000128,Gluconeogenesis,metabolic,P04406
Biotin,DB00121,SMP0000128,Gluconeogenesis,metabolic,P11498
Biotin,DB00121,SMP0000374,Glycogen Storage Disease Type 1A (GSD1A) or Von Gierke Disease,disease,P35575
Biotin,DB00121,SMP0000374,Glycogen Storage Disease Type 1A (GSD1A) or Von Gierke Disease,disease,P04406
Biotin,DB00121,SMP0000374,Glycogen Storage Disease Type 1A (GSD1A) or Von Gierke Disease,disease,P11498
Biotin,DB00121,SMP0000559,Pyruvate Kinase Deficiency,disease,Q6ZMR3
Biotin,DB00121,SMP0000559,Pyruvate Kinase Deficiency,disease,P08559
Biotin,DB00121,SMP0000009,Ammonia Recycling,metabolic,P31327
Biotin,DB00121,SMP0000456,Fatty Acid Biosynthesis,metabolic,Q13085
Biotin,DB00121,SMP0000456,Fatty Acid Biosynthesis,metabolic,Q13085
Biotin,DB00121,SMP0000374,Glycogen Storage Disease Type 1A (GSD1A) or Von Gierke Disease,disease,P35575
Biotin,DB00121,SMP0000374,Glycogen Storage Disease Type 1A (GSD1A) or Von Gierke Disease,disease,P04406
Biotin,DB00121,SMP0000374,Glycogen Storage Disease Type 1A (GSD1A) or Von Gierke Disease,disease,P11498
Biotin,DB00121,SMP0000385,Homocarnosinosis,disease,Q06210
Biotin,DB00121,SMP0000456,Fatty Acid Biosynthesis,metabolic,Q13085
Biotin,DB00121,SMP0000559,Pyruvate Kinase Deficiency,disease,Q6ZMR3
Biotin,DB00121,SMP0000559,Pyruvate Kinase Deficiency,disease,P08559
Biotin,DB00121,SMP0000456,Fatty Acid Biosynthesis,metabolic,Q13085
Biotin,DB00121,SMP0000559,Pyruvate Kinase Deficiency,disease,Q6ZMR3
Biotin,DB00121,SMP0000559,Pyruvate Kinase Deficiency,disease,P08559
Biotin,DB00121,SMP0000201,Methylmalonic Aciduria Due to Cobalamin-Related Disorders,disease,P22033
Biotin,DB00121,SMP0000201,Methylmalonic Aciduria Due to Cobalamin-Related Disorders,disease,P21953
Biotin,DB00121,SMP0000138,3-Hydroxy-3-methylglutaryl-CoA Lyase Deficiency,disease,P12694
Biotin,DB00121,SMP0000138,3-Hydroxy-3-methylglutaryl-CoA Lyase Deficiency,disease,P80404
Biotin,DB00121,SMP0000072,Glutamate Metabolism,metabolic,Q06210
Biotin,DB00121,SMP0000456,Fatty Acid Biosynthesis,metabolic,Q13085
Biotin,DB00121,SMP0000016,Propanoate Metabolism,metabolic,P22033
Biotin,DB00121,SMP0000016,Propanoate Metabolism,metabolic,P21953
Biotin,DB00121,SMP0000016,Propanoate Metabolism,metabolic,P22033
Biotin,DB00121,SMP0000016,Propanoate Metabolism,metabolic,P21953
Biotin,DB00121,SMP0000559,Pyruvate Kinase Deficiency,disease,Q6ZMR3
Biotin,DB00121,SMP0000559,Pyruvate Kinase Deficiency,disease,P08559
Biotin,DB00121,SMP0000138,3-Hydroxy-3-methylglutaryl-CoA Lyase Deficiency,disease,P12694
Biotin,DB00121,SMP0000138,3-Hydroxy-3-methylglutaryl-CoA Lyase Deficiency,disease,P80404
Biotin,DB00121,SMP0000138,3-Hydroxy-3-methylglutaryl-CoA Lyase Deficiency,disease,P12694
Biotin,DB00121,SMP0000138,3-Hydroxy-3-methylglutaryl-CoA Lyase Deficiency,disease,P80404
Biotin,DB00121,SMP0002295,The Oncogenic Action of Fumarate,disease,P11177
Biotin,DB00121,SMP0002295,The Oncogenic Action of Fumarate,disease,Q99798
Biotin,DB00121,SMP0002295,The Oncogenic Action of Fumarate,disease,Q9Y2K7
Biotin,DB00121,SMP0000456,Fatty Acid Biosynthesis,metabolic,Q13085
Biotin,DB00121,SMP0000198,Malonic Aciduria,disease,P22033
Biotin,DB00121,SMP0000198,Malonic Aciduria,disease,P21953
Biotin,DB00121,SMP0000456,Fatty Acid Biosynthesis,metabolic,Q13085
Biotin,DB00121,SMP0000456,Fatty Acid Biosynthesis,metabolic,Q13085
Choline,DB00122,SMP0000033,Methionine Metabolism,metabolic,P32929
Choline,DB00122,SMP0000123,Betaine Metabolism,metabolic,Q99707
Choline,DB00122,SMP0014216,Phosphatidylcholine Biosynthesis PC(14:0/14:0),metabolic,Q99447
Choline,DB00122,SMP0000033,Methionine Metabolism,metabolic,P32929
Choline,DB00122,SMP0000177,Cystathionine beta-Synthase Deficiency,disease,P32929
Choline,DB00122,SMP0000177,Cystathionine beta-Synthase Deficiency,disease,P32929
Choline,DB00122,SMP0000177,Cystathionine beta-Synthase Deficiency,disease,P32929
Choline,DB00122,SMP0014216,Phosphatidylcholine Biosynthesis PC(14:0/14:0),metabolic,Q99447
Choline,DB00122,SMP0000177,Cystathionine beta-Synthase Deficiency,disease,P32929
Choline,DB00122,SMP0000123,Betaine Metabolism,metabolic,Q99707
L-Lysine,DB00123,SMP0000066,Biotin Metabolism,metabolic,P43251
L-Lysine,DB00123,SMP0000066,Biotin Metabolism,metabolic,P43251
L-Lysine,DB00123,SMP0000719,2-Aminoadipic 2-Oxoadipic Aciduria,disease,P49419
L-Lysine,DB00123,SMP0000719,2-Aminoadipic 2-Oxoadipic Aciduria,disease,Q9BXI2
Arginine,DB00125,SMP0000002,Carbamoyl Phosphate Synthetase Deficiency,disease,P24298
Arginine,DB00125,SMP0000004,Glycine and Serine Metabolism,metabolic,Q9UL12
Arginine,DB00125,SMP0000002,Carbamoyl Phosphate Synthetase Deficiency,disease,P24298
Arginine,DB00125,SMP0000362,Arginine: Glycine Amidinotransferase Deficiency (AGAT Deficiency),disease,P31327
Arginine,DB00125,SMP0000002,Carbamoyl Phosphate Synthetase Deficiency,disease,P24298
Arginine,DB00125,SMP0000004,Glycine and Serine Metabolism,metabolic,Q9UL12
Arginine,DB00125,SMP0000004,Glycine and Serine Metabolism,metabolic,Q9UL12
Arginine,DB00125,SMP0000002,Carbamoyl Phosphate Synthetase Deficiency,disease,P24298
Arginine,DB00125,SMP0000004,Glycine and Serine Metabolism,metabolic,Q9UL12
Arginine,DB00125,SMP0000004,Glycine and Serine Metabolism,metabolic,Q9UL12
Arginine,DB00125,SMP0000004,Glycine and Serine Metabolism,metabolic,Q9UL12
Arginine,DB00125,SMP0000362,Arginine: Glycine Amidinotransferase Deficiency (AGAT Deficiency),disease,P31327
Arginine,DB00125,SMP0000002,Carbamoyl Phosphate Synthetase Deficiency,disease,P24298
Arginine,DB00125,SMP0000002,Carbamoyl Phosphate Synthetase Deficiency,disease,P24298
Arginine,DB00125,SMP0000020,Arginine and Proline Metabolism,metabolic,P31327
Arginine,DB00125,SMP0000362,Arginine: Glycine Amidinotransferase Deficiency (AGAT Deficiency),disease,P31327
Arginine,DB00125,SMP0000004,Glycine and Serine Metabolism,metabolic,Q9UL12
Arginine,DB00125,SMP0000004,Glycine and Serine Metabolism,metabolic,Q9UL12
Arginine,DB00125,SMP0000020,Arginine and Proline Metabolism,metabolic,P31327
Arginine,DB00125,SMP0000067,Aspartate Metabolism,metabolic,Q99259
Arginine,DB00125,SMP0000004,Glycine and Serine Metabolism,metabolic,Q9UL12
Arginine,DB00125,SMP0000362,Arginine: Glycine Amidinotransferase Deficiency (AGAT Deficiency),disease,P31327
Arginine,DB00125,SMP0000004,Glycine and Serine Metabolism,metabolic,Q9UL12
Arginine,DB00125,SMP0000004,Glycine and Serine Metabolism,metabolic,Q9UL12
Arginine,DB00125,SMP0000362,Arginine: Glycine Amidinotransferase Deficiency (AGAT Deficiency),disease,P31327
Arginine,DB00125,SMP0000067,Aspartate Metabolism,metabolic,Q99259
Arginine,DB00125,SMP0000223,Non-Ketotic Hyperglycinemia,disease,Q9UL12
Arginine,DB00125,SMP0000004,Glycine and Serine Metabolism,metabolic,Q9UL12
Arginine,DB00125,SMP0000004,Glycine and Serine Metabolism,metabolic,Q9UL12
Arginine,DB00125,SMP0000004,Glycine and Serine Metabolism,metabolic,Q9UL12
Arginine,DB00125,SMP0000002,Carbamoyl Phosphate Synthetase Deficiency,disease,P24298
Arginine,DB00125,SMP0000004,Glycine and Serine Metabolism,metabolic,Q9UL12
Arginine,DB00125,SMP0000362,Arginine: Glycine Amidinotransferase Deficiency (AGAT Deficiency),disease,P31327
Arginine,DB00125,SMP0000004,Glycine and Serine Metabolism,metabolic,Q9UL12
Arginine,DB00125,SMP0000004,Glycine and Serine Metabolism,metabolic,Q9UL12
Ascorbic acid,DB00126,SMP0000030,Oxidation of Branched-Chain Fatty Acids,metabolic,P33121
Ascorbic acid,DB00126,SMP0000030,Oxidation of Branched-Chain Fatty Acids,metabolic,Q9UKG9
